"Ensembl_gene_id","Gnomad_oe_lof_score","Gnomad_oe_mis_score","Exac_pli_score","Exac_prec_score","Exac_pnull_score"
"ENSG00000233608",0,0.36005,0.56514,0.3902,0.04466
"ENSG00000204449",0.64939,0.94027,0.0058323,0.74058,0.25359
"ENSG00000081803",0.20311,0.87035,0.89474,0.10526,1.8305e-13
"ENSG00000135426",0.46208,0.86532,2.4137e-05,0.9961,0.0038747
"ENSG00000185313",0.88581,1.0499,2.9749e-39,6.5126e-05,0.99993
"ENSG00000196576",0.17872,0.71384,0.99857,0.0014347,1.8294e-19
"ENSG00000167995",1.0081,0.90374,1.8481e-12,0.031433,0.96857
"ENSG00000180592",0.05249,0.82497,0.99279,0.0072125,2.4148e-07
"ENSG00000174899",0.87526,0.90318,0.0024032,0.55298,0.44461
"ENSG00000126856",1.0029,1.0663,1.1636e-17,0.005193,0.99481
"ENSG00000105327",0.80053,0.96321,0.0030999,0.60809,0.38881
"ENSG00000186665",0.36892,0.92929,0.20057,0.6571,0.14233
"ENSG00000185664",0.94897,0.87052,1.0314e-17,0.0093044,0.9907
"ENSG00000232810",0.10329,0.61773,0.8046,0.1944,0.00099693
"ENSG00000124900",0.8062,1.2144,1.5366e-07,0.40055,0.59945
"ENSG00000147813",0.99867,1.0755,1.286e-17,0.0055077,0.99449
"ENSG00000231256",0.66277,0.69823,0.0018762,0.73846,0.25967
"ENSG00000221909",0.78434,0.85162,6.0206e-08,0.43395,0.56605
"ENSG00000228532",1.8042,0.95447,0.074632,0.5477,0.37767
"ENSG00000234776",0.74203,1.201,0.038129,0.65358,0.30829
"ENSG00000163682",0,0.57445,0.96297,0.036967,6.6767e-05
"ENSG00000233816",NA,1.4002,NA,NA,NA
"ENSG00000237412",0.42466,0.83323,0.00026428,0.99669,0.00305
"ENSG00000237172",0.93046,0.78016,0.00013689,0.42226,0.5776
"ENSG00000108448",0.79632,1.0156,2.052e-06,0.47187,0.52813
"ENSG00000105609",1.1109,1.1472,1.622e-23,0.00018143,0.99982
"ENSG00000134324",0.55309,0.88777,3.2124e-13,0.99873,0.0012675
"ENSG00000188735",0.25689,0.79318,0.15307,0.8468,0.00013201
"ENSG00000103356",0.71254,0.97449,5.7014e-09,0.64152,0.35848
"ENSG00000228804",0.81492,0.63994,0.00085698,0.57121,0.42793
"ENSG00000173531",0.74792,1.0621,6.1885e-17,0.3167,0.6833
"ENSG00000106086",0.63129,0.824,8.208e-09,0.90154,0.098462
"ENSG00000133731",0.43909,0.8986,0.0021279,0.98018,0.017688
"ENSG00000204613",0.68775,1.009,2.66e-08,0.7322,0.2678
"ENSG00000079337",0.73462,0.88913,2.8813e-22,0.311,0.689
"ENSG00000144426",0.52194,0.83327,3.9889e-30,1,3.4698e-09
"ENSG00000129351",0.021034,0.68866,1,1.7121e-07,1.2994e-18
"ENSG00000235978",1.1099,0.94488,6.4668e-05,0.29459,0.70534
"ENSG00000204520",0.429,0.82772,0.0052792,0.97152,0.023205
"ENSG00000162267",0.63732,0.88794,5.4768e-13,0.93883,0.061174
"ENSG00000149527",0.6505,0.8498,1.8492e-15,0.92854,0.071461
"ENSG00000225362",1.6958,1.0452,0.015775,0.47671,0.50752
"ENSG00000237524",0.96954,0.93689,6.8675e-06,0.29211,0.70788
"ENSG00000249319",0.86545,0.81913,3.5329e-10,0.1753,0.8247
"ENSG00000174225",0.67953,0.68132,0.00057174,0.7238,0.27562
"ENSG00000160796",0.22173,0.81691,0.63191,0.36809,2.4844e-22
"ENSG00000166483",0.036205,0.55441,0.99971,0.00029462,9.8993e-11
"ENSG00000119401",0.44513,0.8603,0.0019584,0.97821,0.019829
"ENSG00000058272",0.050096,0.64639,1,4.5825e-08,2.1457e-21
"ENSG00000106355",0.52132,0.65723,0.028575,0.81151,0.15991
"ENSG00000048740",0,0.28599,0.99994,6.1199e-05,1.0638e-11
"ENSG00000145390",0.57564,0.8752,1.4866e-13,0.99619,0.0038082
"ENSG00000222009",0.27164,0.6338,0.16195,0.83517,0.0028748
"ENSG00000187764",0.15589,0.86914,0.98109,0.018912,8.7193e-10
"ENSG00000170619",1.2822,0.89005,7.1441e-06,0.16596,0.83403
"ENSG00000177685",1.1284,1.2356,4.1237e-11,0.027443,0.97256
"ENSG00000204219",0.40239,0.80563,0.0036948,0.98814,0.0081684
"ENSG00000203733",0.41243,0.83757,0.10209,0.78191,0.116
"ENSG00000138395",0.99392,0.98803,1.4399e-17,0.0058863,0.99411
"ENSG00000196700",0.08885,0.7676,0.99994,6.1923e-05,1.8352e-14
"ENSG00000163705",0.55101,0.91256,0.024804,0.79107,0.18413
"ENSG00000172421",0.70089,0.8626,2.2954e-09,0.68536,0.31464
"ENSG00000228696",0,0,0.33646,0.49537,0.16817
"ENSG00000164659",0.36201,0.7199,1.6326e-05,0.99998,2.326e-06
"ENSG00000170190",1.0039,0.92715,7.944e-10,0.079622,0.92038
"ENSG00000131080",0.69669,1.0486,0.00050967,0.69993,0.29956
"ENSG00000248235",0.40791,1.111,0.014201,0.95897,0.026833
"ENSG00000153666",1.2161,1.3959,1.2417e-21,0.00016972,0.99983
"ENSG00000141577",0.54681,0.92693,2.2264e-14,0.99951,0.00048587
"ENSG00000170469",0.50025,0.65629,0.0024058,0.93266,0.064933
"ENSG00000167654",0.19121,0.70575,0.66285,0.33711,4.1696e-05
"ENSG00000242866",0.65884,0.81377,4.2169e-15,0.89983,0.10017
"ENSG00000243627",0.39725,0.92836,0.18628,0.65606,0.15765
"ENSG00000085982",0.66214,0.94516,1.0276e-21,0.93383,0.066167
"ENSG00000235268",0,0.95796,0.52539,0.41649,0.058125
"ENSG00000115556",0.64438,0.80087,4.5573e-13,0.92349,0.076515
"ENSG00000229544",0.8429,1.0696,0.0026726,0.57591,0.42141
"ENSG00000124688",0.87728,0.86372,1.6542e-08,0.22993,0.77007
"ENSG00000154975",0.20599,0.75261,0.5286,0.47127,0.00013051
"ENSG00000082684",0.43699,0.83496,2.8781e-10,1,1.7912e-06
"ENSG00000173114",0.34682,0.83569,0.018349,0.97771,0.0039397
"ENSG00000166548",0.71269,0.92221,5.2246e-07,0.65602,0.34398
"ENSG00000226174",1.438,0.70835,0.00071754,0.32228,0.677
"ENSG00000115211",0.14461,0.84687,0.96074,0.039255,1.2999e-07
"ENSG00000142871",0.18953,0.91521,0.60357,0.39608,0.00034911
"ENSG00000242631",0,0.91646,0.74658,0.24389,0.0095308
"ENSG00000214216",0.65654,1.2424,0.00067,0.7556,0.24373
"ENSG00000178233",0.21836,0.43785,0.4102,0.58821,0.0015928
"ENSG00000169609",0.35634,1.1899,0.13654,0.78606,0.077403
"ENSG00000235863",0.3435,0.74287,0.033537,0.95866,0.0078071
"ENSG00000171163",0.78187,0.84839,4.7261e-10,0.3611,0.6389
"ENSG00000189186",0.10243,0.75474,0.80937,0.1897,0.00093119
"ENSG00000234298",NA,0.33782,NA,NA,NA
"ENSG00000230891",0.24343,1.1308,0.31834,0.61841,0.063248
"ENSG00000213889",0.8284,0.7088,5.2517e-06,0.43733,0.56266
"ENSG00000225921",0.81574,0.86658,3.8515e-08,0.35243,0.64757
"ENSG00000161896",0.75785,0.94163,2.8821e-07,0.52668,0.47332
"ENSG00000164144",0.56065,0.77266,2.9381e-05,0.93828,0.061689
"ENSG00000138785",0.11385,0.74399,0.93822,0.061772,9.9111e-06
"ENSG00000168477",0.25689,0.98073,0.17975,0.81978,0.00047865
"ENSG00000119414",0.1547,0.46734,0.85248,0.1475,1.9173e-05
"ENSG00000234631",0,0.77303,0.35066,0.49283,0.1565
"ENSG00000133104",0.53579,0.97831,3.6248e-07,0.98697,0.013027
"ENSG00000196834",1.2044,1.4324,3.7726e-07,0.11171,0.88829
"ENSG00000258992",0,1.3234,0.31185,0.49809,0.19006
"ENSG00000146809",0.87742,0.90096,2.0336e-14,0.057864,0.94214
"ENSG00000174775",0.35224,0.62393,0.086506,0.8744,0.039094
"ENSG00000134532",0.070883,0.5716,0.99997,3.2627e-05,1.9043e-14
"ENSG00000213822",1.1188,1.0103,5.4112e-09,0.066821,0.93318
"ENSG00000241043",NA,0.89548,NA,NA,NA
"ENSG00000130429",0.36352,0.79607,0.0074189,0.98957,0.0030128
"ENSG00000226742",0.37145,0.71616,0.19918,0.65708,0.14374
"ENSG00000180347",1.0843,1.0267,6.9416e-35,2.5135e-06,1
"ENSG00000164823",0.20715,0.68229,0.55734,0.44264,2.101e-05
"ENSG00000233539",1.3857,0.90249,0.003891,0.42309,0.57302
"ENSG00000229086",1.0364,0.67072,0.00036516,0.39747,0.60216
"ENSG00000235194",0.32973,0.81104,0.22556,0.65509,0.11935
"ENSG00000154548",0.35769,0.75192,0.027125,0.96219,0.010683
"ENSG00000216921",0.91143,0.77898,0.0079921,0.57024,0.42177
"ENSG00000050748",0.25472,0.58128,0.16297,0.83692,0.00011725
"ENSG00000232040",0.46837,0.73256,4.3028e-09,0.99989,0.00010864
"ENSG00000189001",0.59071,0.85993,7.3865e-06,0.91479,0.085199
"ENSG00000233232",0.88567,1.0932,0.10084,0.59689,0.30227
"ENSG00000074047",0.16309,0.93094,0.99006,0.0099354,7.3458e-12
"ENSG00000232125",0.92785,1.0523,4.4136e-18,0.010864,0.98914
"ENSG00000140396",0.046158,0.75793,1,6.7817e-09,2.0436e-23
"ENSG00000159495",0.85166,0.98755,8.8349e-19,0.029879,0.97012
"ENSG00000167118",0.51107,0.87809,0.030085,0.81834,0.15157
"ENSG00000196091",0.31586,0.86584,5.2668e-05,0.99995,3.5851e-09
"ENSG00000196987",0.96359,1.0008,0.00011743,0.39353,0.60635
"ENSG00000197937",1.1129,1.1351,6.396e-05,0.29297,0.70697
"ENSG00000164776",0.89436,0.89899,3.2549e-15,0.038187,0.96181
"ENSG00000138293",0.45164,0.87031,2.5817e-06,0.9992,0.00080108
"ENSG00000229974",NA,0.85497,NA,NA,NA
"ENSG00000182985",0.19527,0.64796,0.62556,0.37438,5.8497e-05
"ENSG00000105443",0.22198,0.62607,0.40785,0.59208,6.6812e-05
"ENSG00000082153",0.13592,0.41923,0.94026,0.059742,1.8429e-06
"ENSG00000172992",0.38809,0.92438,0.064554,0.87571,0.059734
"ENSG00000234949",1.0044,0.94003,0.0066393,0.53089,0.46247
"ENSG00000170959",0.79493,1.0006,5.1745e-08,0.40508,0.59492
"ENSG00000173699",0.81103,0.98399,0.0008723,0.57506,0.42407
"ENSG00000181061",0.4925,0.95933,0.033159,0.83029,0.13655
"ENSG00000126214",0.20568,0.52575,0.65323,0.34677,3.7792e-07
"ENSG00000174227",0.71679,1.0156,6.3662e-15,0.56469,0.43531
"ENSG00000050438",0.13183,0.52617,0.99958,0.00042478,1.6568e-14
"ENSG00000228607",1.5705,1.1664,1.3379e-08,0.03116,0.96884
"ENSG00000138399",1.0144,0.92886,2.3127e-26,0.00019516,0.9998
"ENSG00000106608",0.21394,0.717,0.53541,0.46459,1.0252e-06
"ENSG00000135213",0.74175,1.0099,3.2573e-10,0.50372,0.49628
"ENSG00000182168",0.3214,0.86745,0.00064395,0.99935,1.4326e-06
"ENSG00000164953",0.72208,0.92687,1.8742e-23,0.41545,0.58455
"ENSG00000136527",0.051355,0.29205,0.99383,0.0061679,1.647e-07
"ENSG00000237330",1.0034,1.122,0.025897,0.57719,0.39692
"ENSG00000164329",0.49168,0.82206,3.8552e-07,0.99752,0.0024762
"ENSG00000269891",0.66842,0.93229,5.4891e-11,0.82412,0.17588
"ENSG00000137094",0.28657,0.43597,0.12646,0.86902,0.0045172
"ENSG00000226974",NA,1.2938,NA,NA,NA
"ENSG00000125931",0.38767,0.72126,0.11523,0.78603,0.098745
"ENSG00000214193",0.67511,0.9184,5.3511e-12,0.80663,0.19337
"ENSG00000169057",0.10719,1.2693,0.7829,0.21576,0.0013366
"ENSG00000107099",0.35596,1.1838,4.2181e-11,1,1.3296e-13
"ENSG00000130055",0.25698,0.61911,0.15265,0.84722,0.00013269
"ENSG00000174177",1.0836,1.5881,3.6447e-21,0.00061686,0.99938
"ENSG00000124140",0.05373,0.49147,1,2.0848e-07,8.595e-20
"ENSG00000214413",0.72352,0.76912,0.0041833,0.6726,0.32322
"ENSG00000087152",0.040685,0.60793,0.99908,0.00091816,1.5793e-09
"ENSG00000237102",0.57897,0.68151,0.008409,0.80683,0.18476
"ENSG00000225556",0.60158,0.84958,0.12999,0.6303,0.23972
"ENSG00000204290",0.86547,0.72528,9.2304e-11,0.15469,0.84531
"ENSG00000181826",0,0.75828,0.96178,0.038147,7.2208e-05
"ENSG00000168490",0.096613,0.3506,0.84119,0.15824,0.00056653
"ENSG00000175344",0.41222,0.70819,0.0015135,0.99247,0.0060169
"ENSG00000114279",0.16931,0.63835,0.63757,0.36116,0.0012737
"ENSG00000186017",0.22172,0.85569,0.40108,0.59857,0.00034733
"ENSG00000149091",0.23871,0.69012,0.13368,0.86632,1.9503e-11
"ENSG00000100354",0.088361,0.73696,1,1.8336e-09,2.8659e-28
"ENSG00000075218",0.42943,0.98837,0.00011016,0.99772,0.0021734
"ENSG00000126457",0,0.31478,0.99906,0.00094008,8.2667e-09
"ENSG00000140153",0.14895,0.71002,0.88433,0.11566,1.0059e-05
"ENSG00000111445",0.42207,0.74657,0.0005971,0.99475,0.0046547
"ENSG00000253831",0.88391,1.0751,5.8472e-08,0.24864,0.75136
"ENSG00000164164",0.10782,0.79808,0.99997,3.147e-05,1.4448e-16
"ENSG00000147408",0.89821,1.413,7.8236e-13,0.069183,0.93082
"ENSG00000224130",0.34126,0.59816,0.21746,0.65622,0.12632
"ENSG00000182973",0.16222,0.74275,0.98276,0.017235,1.4038e-10
"ENSG00000224226",0.35024,1.0259,0.21161,0.65676,0.13163
"ENSG00000163449",0.41749,0.9123,0.012747,0.95614,0.031112
"ENSG00000148935",0.45389,0.89713,0.0007704,0.9837,0.015527
"ENSG00000135525",0.21979,0.90885,0.49341,0.50659,1.1793e-08
"ENSG00000161133",0.76968,0.86677,6.0267e-10,0.4048,0.5952
"ENSG00000114796",0.37088,0.54964,0.0017997,0.99724,0.0009606
"ENSG00000167970",1.5754,0.96687,3.0443e-06,0.1034,0.89659
"ENSG00000234127",0.2459,0.51746,0.19022,0.80976,1.7534e-05
"ENSG00000157111",1.2669,1.0278,9.6352e-09,0.049101,0.9509
"ENSG00000179165",1.4439,1.0555,2.4185e-05,0.17587,0.82411
"ENSG00000226979",0.15267,0.51901,0.55529,0.43279,0.011927
"ENSG00000205592",0.7749,0.92676,8.9035e-30,0.035031,0.96497
"ENSG00000177830",0.45794,0.82156,6.05e-05,0.99484,0.0051028
"ENSG00000146276",0.85918,0.86371,1.2729e-13,0.087373,0.91263
"ENSG00000230031",0.71093,0.44901,0.040545,0.66502,0.29444
"ENSG00000177694",0.49666,1.2527,5.6902e-08,0.99842,0.0015847
"ENSG00000131389",0.13206,0.50655,0.98494,0.015062,1.2163e-08
"ENSG00000126251",0.63848,0.66218,0.047652,0.69362,0.25872
"ENSG00000127527",0.13082,0.76603,0.99964,0.00036422,1.139e-14
"ENSG00000133103",0.72368,1.0146,5.0536e-15,0.51513,0.48487
"ENSG00000113407",0.53864,0.82715,2.4767e-11,0.99852,0.0014753
"ENSG00000150433",1.0284,0.71873,0.0015582,0.46249,0.53595
"ENSG00000169064",0.76719,0.97822,2.1195e-19,0.16683,0.83317
"ENSG00000111271",0.87434,0.96454,4.2008e-31,0.00082086,0.99918
"ENSG00000196510",0.17737,0.66961,0.85149,0.14851,7.9956e-07
"ENSG00000213901",0.47778,0.83364,3.1046e-06,0.99698,0.0030213
"ENSG00000197782",1.2139,0.95647,1.8276e-06,0.14467,0.85532
"ENSG00000155980",0.1304,0.57291,0.9999,0.00010093,1.0113e-16
"ENSG00000175470",0.11952,0.61419,0.91749,0.082492,2.0703e-05
"ENSG00000251537",0.89262,0.87765,4.1356e-26,0.0019656,0.99803
"ENSG00000198853",0.14478,0.90228,0.99901,0.00098546,2.6059e-14
"ENSG00000102362",0.32288,0.85146,0.01123,0.98843,0.00033524
"ENSG00000124357",0.83929,1.0807,2.0664e-09,0.24808,0.75192
"ENSG00000189099",1.2679,0.8411,1.1048e-11,0.012704,0.9873
"ENSG00000139174",0.026941,0.75573,0.99999,8.4477e-06,1.7302e-14
"ENSG00000234224",0.17728,0.80438,0.5903,0.40779,0.0019123
"ENSG00000184702",0.13913,0.5149,0.92863,0.071367,2.8931e-06
"ENSG00000188393",1.186,0.82742,2.0781e-06,0.15526,0.84474
"ENSG00000169991",0.19368,0.54486,0.64016,0.35979,5.137e-05
"ENSG00000006704",0.19392,0.69561,0.90415,0.095854,8.5649e-11
"ENSG00000145888",0.44979,0.73586,0.00016107,0.99367,0.006164
"ENSG00000186952",0.79189,0.99693,2.6915e-12,0.2524,0.7476
"ENSG00000100401",0.27058,0.81875,0.081697,0.91822,8.0145e-05
"ENSG00000023228",0.57834,0.99404,5.5312e-11,0.9889,0.011103
"ENSG00000111679",0.029042,0.59419,0.99998,2.3059e-05,1.997e-13
"ENSG00000164756",0.95419,0.97504,8.2488e-11,0.077858,0.92214
"ENSG00000229972",1.7941,0.86154,0.00047315,0.26127,0.73826
"ENSG00000110665",0.48375,0.72871,0.015369,0.88679,0.097839
"ENSG00000223874",0,0.7662,0.4872,0.43912,0.073685
"ENSG00000204848",0,0.95967,0.39012,0.48241,0.12748
"ENSG00000110203",0.36812,1.0025,0.0756,0.87666,0.047739
"ENSG00000024526",0.55858,0.93683,6.6628e-10,0.99233,0.007674
"ENSG00000163882",0.13224,0.52451,0.64835,0.34611,0.0055397
"ENSG00000167635",0,0.41456,0.93793,0.061823,0.00024266
"ENSG00000224730",3.3805,0.76629,0.010684,0.40221,0.58711
"ENSG00000188782",0.81764,0.93047,1.8005e-11,0.21285,0.78715
"ENSG00000169490",0.40452,0.87075,0.029462,0.92764,0.042893
"ENSG00000144712",0.6514,0.85458,4.4671e-14,0.91419,0.085807
"ENSG00000237521",NA,0.97019,NA,NA,NA
"ENSG00000223569",NA,1.814,NA,NA,NA
"ENSG00000272896",0.48972,0.95108,0.0063122,0.91667,0.077016
"ENSG00000147041",0.39587,1.0618,0.00024853,0.99907,0.00067802
"ENSG00000228198",NA,1.1305,NA,NA,NA
"ENSG00000137802",0.30315,0.77928,4.0867e-05,0.99996,4.2754e-11
"ENSG00000229676",0.37946,1.115,0.19494,0.6569,0.14816
"ENSG00000228474",0,0.47858,0.39819,0.47971,0.1221
"ENSG00000110002",1.089,1.0763,4.3106e-28,3.5956e-05,0.99996
"ENSG00000198682",0.64524,0.90913,2.6339e-10,0.88978,0.11022
"ENSG00000197057",0.54273,0.87422,3.162e-07,0.98426,0.015744
"ENSG00000104774",0.7558,0.85984,2.7193e-22,0.16849,0.83151
"ENSG00000134970",0.19927,0.60658,0.47378,0.52145,0.0047729
"ENSG00000213265",0.97582,1.1098,4.8475e-09,0.11792,0.88208
"ENSG00000214854",0,1.7718,0.35588,0.49173,0.15239
"ENSG00000134982",0.099711,0.96844,1,1.5809e-10,6.065e-33
"ENSG00000237452",0.32105,0.7815,0.019051,0.98019,0.00075998
"ENSG00000170248",0.20501,0.85868,0.73611,0.26389,6.7012e-09
"ENSG00000215045",0.2335,0.87636,0.27328,0.72672,3.2784e-07
"ENSG00000234965",0,0.46062,0.36388,0.48987,0.14624
"ENSG00000154723",0.63832,0.82176,0.0061556,0.75102,0.24283
"ENSG00000234237",NA,0,NA,NA,NA
"ENSG00000168259",0.12944,0.55157,0.98798,0.012017,6.9857e-09
"ENSG00000215621",0.33588,0.70517,0.15429,0.78165,0.06406
"ENSG00000256812",0.66509,0.96949,0.001851,0.73575,0.2624
"ENSG00000108387",0.40093,0.77283,0.00044571,0.99811,0.0014451
"ENSG00000139921",0.39872,1.0344,0.0039246,0.98858,0.0074986
"ENSG00000030419",0.089747,0.7682,0.98885,0.011151,1.4202e-07
"ENSG00000124227",1.021,0.87892,2.1516e-05,0.29643,0.70355
"ENSG00000158604",0.17988,0.81335,0.57532,0.42252,0.0021633
"ENSG00000066468",0.13664,0.68321,0.99747,0.00253,6.3413e-12
"ENSG00000164118",0.67957,0.88416,8.0935e-07,0.74768,0.25232
"ENSG00000228459",0.55519,1.1167,0.13834,0.63685,0.2248
"ENSG00000108602",1.0996,0.94998,3.5203e-17,0.0026885,0.99731
"ENSG00000237353",1.0592,0.88609,0.0014455,0.44754,0.55102
"ENSG00000185945",0.12609,0.42603,0.67975,0.3161,0.0041501
"ENSG00000236609",0.27898,0.69561,0.025673,0.97432,4.043e-06
"ENSG00000227471",1.5549,1.1822,4.2738e-22,2.4376e-05,0.99998
"ENSG00000271271",1.0279,1.2952,1.3859e-14,0.012672,0.98733
"ENSG00000224689",1.7649,1.5765,2.0181e-06,0.081944,0.91805
"ENSG00000230185",0,0.99856,0.60862,0.35868,0.032703
"ENSG00000197632",0.97351,1.1545,6.1698e-11,0.065955,0.93405
"ENSG00000004139",0.77856,0.7032,1.4908e-10,0.35407,0.64593
"ENSG00000169760",0.17297,0.69543,0.8823,0.11769,4.3118e-07
"ENSG00000138823",0.37945,0.84764,1.414e-05,0.99997,1.413e-05
"ENSG00000198538",0.92997,1.1458,0.0076836,0.56185,0.43047
"ENSG00000214872",0.83279,0.93025,1.7257e-10,0.21679,0.78321
"ENSG00000234972",2.9558,2.4476,0.0017005,0.28428,0.71402
"ENSG00000213799",1.2791,0.99424,0.00092213,0.36397,0.6351
"ENSG00000165899",0.73633,0.92485,2.472e-47,0.054002,0.946
"ENSG00000205423",0.10751,0.36167,0.78108,0.21755,0.0013683
"ENSG00000226784",NA,0.94218,NA,NA,NA
"ENSG00000181220",0.1973,0.78485,0.66399,0.336,8.349e-06
"ENSG00000179364",0.086203,0.71356,0.99996,3.6923e-05,5.2083e-15
"ENSG00000152936",0.80981,0.84348,7.6441e-11,0.25345,0.74655
"ENSG00000237190",0.22723,1.0732,0.34563,0.60178,0.05259
"ENSG00000107796",0.11624,0.39258,0.9299,0.070084,1.3653e-05
"ENSG00000172995",0.27676,0.95812,0.01187,0.98813,1.0493e-07
"ENSG00000105639",0.33783,0.6669,3.3379e-05,0.99997,1.6855e-07
"ENSG00000119314",0.17962,0.80245,0.83394,0.16606,1.0815e-06
"ENSG00000011198",0.64083,0.89247,4.7212e-07,0.84909,0.15091
"ENSG00000175449",0.80235,0.75355,6.6367e-06,0.48436,0.51563
"ENSG00000164323",0.53593,1.0282,0.00010468,0.9493,0.050599
"ENSG00000158258",0.39453,0.90715,3.838e-06,0.99998,1.8596e-05
"ENSG00000183340",0.47601,0.70668,0.00023897,0.98292,0.016837
"ENSG00000240720",0.57917,0.76974,1.1813e-06,0.94721,0.052786
"ENSG00000073331",0.71778,1.0185,7.0128e-20,0.50307,0.49693
"ENSG00000196459",0.93001,0.45149,0.0020331,0.51735,0.48062
"ENSG00000166863",0.51304,0.73334,0.012559,0.86454,0.1229
"ENSG00000136603",0.13421,0.84816,0.982,0.017998,1.885e-08
"ENSG00000180694",0.19264,0.84793,0.50645,0.48983,0.003724
"ENSG00000170807",0.41522,0.95235,0.0030158,0.98611,0.010879
"ENSG00000185651",0,0.10095,0.83626,0.16081,0.0029363
"ENSG00000185825",0.21073,0.68304,0.42257,0.57043,0.0069995
"ENSG00000092108",0.11131,0.66948,0.99967,0.00033408,2.2541e-13
"ENSG00000172215",0.86065,0.71976,5.3305e-05,0.45548,0.54446
"ENSG00000169246",0.77478,1.1865,0.10918,0.60835,0.28247
"ENSG00000198520",0.54439,0.71893,1.4045e-05,0.96173,0.038253
"ENSG00000102804",0.1515,1.0948,0.97198,0.02802,1.1378e-08
"ENSG00000124593",0.61941,0.92318,4.0096e-05,0.84764,0.15232
"ENSG00000101290",0.55907,0.57116,6.1445e-07,0.971,0.029001
"ENSG00000206549",0.59433,0.87262,0.0001437,0.87114,0.12872
"ENSG00000181355",0.70929,0.93621,1.6849e-06,0.66859,0.33141
"ENSG00000196549",0.65251,0.92863,6.9777e-17,0.93366,0.066337
"ENSG00000169251",0.56884,0.98056,2.6906e-08,0.97816,0.021839
"ENSG00000179528",0.66469,1.0389,0.005424,0.72623,0.26834
"ENSG00000163930",0.12373,0.63552,0.99292,0.0070845,1.9148e-09
"ENSG00000181090",0.015456,0.87252,1,2.7992e-10,2.1198e-25
"ENSG00000144895",0.56393,0.80272,2.9744e-08,0.98096,0.019042
"ENSG00000086730",0.48644,0.98286,0.00020453,0.97895,0.020847
"ENSG00000227152",1.1415,1.48,1.23e-05,0.22216,0.77782
"ENSG00000120049",0.36499,0.58297,0.013333,0.98039,0.0062732
"ENSG00000163659",0,0.71708,0.99991,9.2581e-05,2.916e-11
"ENSG00000204422",1.6429,0.88473,9.549e-05,0.20232,0.79758
"ENSG00000128482",0.26942,0.77592,0.084868,0.91506,7.5244e-05
"ENSG00000090097",0.40275,0.71651,0.001797,0.99349,0.0047143
"ENSG00000101040",0.016647,0.56943,1,1.5793e-09,1.4343e-23
"ENSG00000146426",0.30004,0.87833,5.4858e-05,0.99995,2.8013e-11
"ENSG00000127948",0.53949,0.99292,7.4249e-09,0.99409,0.0059069
"ENSG00000106327",0.50622,0.84824,1.772e-08,0.99829,0.0017115
"ENSG00000135679",0.033811,0.58221,0.99986,0.0001418,1.6669e-11
"ENSG00000240204",0,0.6297,0.43782,0.46395,0.098227
"ENSG00000168631",0.44655,0.73838,1.5066e-05,0.99843,0.0015513
"ENSG00000181704",0,0.60822,0.89996,0.099224,0.00081518
"ENSG00000254901",0.43744,0.71943,0.045778,0.86047,0.093749
"ENSG00000173175",0.13391,0.65315,0.99942,0.00057779,3.5061e-14
"ENSG00000242284",2.3706,2.9387,1.4662e-08,0.017168,0.98283
"ENSG00000261603",0.79171,0.78783,0.00028333,0.57272,0.427
"ENSG00000130649",0.65502,0.8489,3.8507e-07,0.81629,0.18371
"ENSG00000113966",0.34151,0.82029,0.058171,0.92576,0.01607
"ENSG00000145113",0.75132,1.857,1.2602e-44,0.021885,0.97812
"ENSG00000187091",0.81096,0.97,1.2262e-18,0.068686,0.93131
"ENSG00000114786",0.7342,0.95948,1.1982e-10,0.52756,0.47244
"ENSG00000244020",NA,1.0986,NA,NA,NA
"ENSG00000182899",0,0.51572,0.90623,0.093075,0.00069064
"ENSG00000169855",0.43775,0.88848,9.7777e-14,1,1.9714e-08
"ENSG00000185808",0.648,1.1821,0.0020474,0.75567,0.24229
"ENSG00000175697",0.73294,0.86139,1.2047e-12,0.49622,0.50378
"ENSG00000173200",0.64244,0.90568,6.7037e-09,0.87691,0.12309
"ENSG00000123595",0,0.58587,0.84828,0.14932,0.0024015
"ENSG00000102030",0.10963,0.34567,0.76927,0.22914,0.001587
"ENSG00000187607",0.59245,0.85174,2.638e-06,0.92277,0.077227
"ENSG00000105948",0.49177,0.77412,2.679e-08,0.99905,0.00094724
"ENSG00000250349",0.10526,0.50825,0.79365,0.20519,0.0011597
"ENSG00000140350",0,0.38608,0.99073,0.0092691,2.2052e-06
"ENSG00000107443",0,0.67875,0.99817,0.0018295,4.1902e-08
"ENSG00000136153",0.29184,1.0108,0.00017719,0.99982,2.5705e-11
"ENSG00000143771",0.42918,0.89846,0.023595,0.91877,0.057636
"ENSG00000243978",0.046398,1.0658,0.99716,0.0028426,2.4841e-08
"ENSG00000212993",0.95894,1.0173,0.0018721,0.50006,0.49807
"ENSG00000261210",0.74741,0.69149,0.0037946,0.6518,0.34441
"ENSG00000109689",0.12813,0.82071,0.99697,0.0030257,4.849e-11
"ENSG00000185267",1.0967,0.88323,6.9874e-07,0.15721,0.84279
"ENSG00000018408",0.11148,0.77503,0.94585,0.054144,7.1062e-06
"ENSG00000170946",1.1949,0.77893,3.9692e-07,0.11493,0.88507
"ENSG00000164675",0.72579,1.0083,1.4833e-14,0.50753,0.49247
